,index,word,count
1296,2952,mutual,4238
1297,1699,mandate,4233
1298,1865,operation,4232
1299,722,correct,4228
1300,1559,growing,4225
1301,6011,reply,4223
1302,2949,debates,4219
1303,10503,ukraine,4212
1304,2193,consultation,4210
1305,268,institution,4209
1306,998,thousands,4209
1307,3160,managed,4204
1308,3525,italian,4204
1309,1599,transparent,4203
1310,2946,mechanisms,4201
1311,174,contains,4199
1312,2450,understanding,4199
1313,1587,uk,4198
1314,3057,intergovernmental,4197
1315,3531,choice,4197
1316,3048,independence,4197
1317,3775,ahead,4188
1318,15094,2008,4187
1319,771,unable,4187
1320,2548,recommendation,4185
1321,10710,2005,4181
1322,2027,mainly,4178
1323,495,send,4174
1324,1717,low,4169
1325,7374,child,4167
1326,1271,sensitive,4155
1327,1505,october,4153
1328,2474,definition,4150
1329,631,method,4150
1330,1551,kingdom,4143
1331,2032,leaders,4140
1332,705,rejected,4137
1333,2388,neither,4132
1334,4253,freedoms,4127
1335,287,positions,4127
1336,1211,fall,4126
1337,3070,anyone,4125
1338,6888,western,4114
1339,4897,protocol,4112
1340,1034,continuing,4112
1341,210,merely,4111
1342,2179,faced,4106
1343,1489,simple,4104
1344,1646,renewable,4102
1345,3079,goals,4089
1346,900,guarantees,4088
1347,3999,leading,4088
1348,1190,seem,4083
1349,6447,discharge,4082
1350,2024,build,4081
1351,1213,ground,4077
1352,5482,8,4075
1353,926,complex,4071
1354,249,signed,4067
1355,1927,smes,4066
1356,765,votes,4061
1357,4139,fear,4060
1358,2898,easy,4057
1359,2373,read,4034
1360,1585,figures,4032
1361,1192,adequate,4026
1362,5100,membership,4026
1363,5478,payments,4025
1364,1652,substantial,4023
1365,4767,instance,4020
1366,409,elected,4014
1367,2361,evidence,4010
1368,4074,impossible,4008
1369,1297,speakers,4008
1370,1439,resolve,4004
1371,2097,amsterdam,4003
1372,1361,exercise,3999
1373,1750,technologies,3994
1374,1255,includes,3991
1375,3961,worked,3990
1376,5001,russian,3988
1377,2801,official,3982
1378,3601,came,3977
1379,3442,lost,3977
1380,913,subsidiarity,3975
1381,5247,board,3973
1382,77,please,3971
1383,276,person,3969
1384,7352,drugs,3965
1385,6179,gender,3962
1386,7359,trafficking,3961
1387,3679,age,3958
1388,716,told,3956
1389,3045,ought,3953
1390,2089,totally,3945
1391,5997,turkish,3945
1392,968,disaster,3943
1393,3669,approval,3939
1394,2114,2003,3938
1395,3470,bringing,3916
1396,719,socialist,3915
1397,3046,desire,3910
1398,551,wishes,3909
1399,5041,families,3908
1400,994,traffic,3904
1401,697,repeat,3900
1402,928,structure,3899
1403,2490,situations,3897
1404,929,related,3896
1405,4274,socalled,3896
1406,12396,iran,3895
1407,2426,economies,3892
1408,2464,intention,3891
1409,907,degree,3890
1410,5782,weapons,3886
1411,2685,attitude,3886
1412,2672,promotion,3886
1413,37,failed,3885
1414,2817,rates,3872
1415,3438,controls,3872
1416,1033,table,3871
1417,1866,round,3866
1418,1949,supports,3862
1419,1635,burden,3860
1420,7274,schengen,3854
1421,1395,acts,3853
1422,1732,territory,3851
1423,1317,linked,3846
1424,1711,income,3844
1425,360,word,3841
1426,2430,centre,3840
1427,1725,getting,3837
1428,723,grateful,3833
1429,4475,extend,3833
1430,767,7,3829
1431,6239,talks,3823
1432,332,involvement,3815
1433,1054,involving,3810
1434,1062,protecting,3809
1435,1112,obvious,3807
1436,5447,christian,3803
1437,9970,disease,3799
1438,2101,conduct,3795
1439,324,plenary,3791
1440,11293,2020,3789
1441,3464,opposed,3788
1442,2951,lines,3788
1443,1479,sound,3787
1444,2299,actual,3787
1445,2195,decisionmaking,3785
1446,847,adopting,3774
1447,7161,election,3770
1448,5402,fish,3769
1449,3893,secure,3756
1450,2112,immediate,3756
1451,3883,2002,3753
1452,3879,cover,3751
1453,3023,expression,3747
1454,1511,diversity,3744
1455,47,truly,3738
1456,628,original,3736
1457,5464,cyprus,3735
1458,4216,auditors,3731
1459,139,yes,3728
1460,3477,forced,3727
1461,1578,highlight,3722
1462,86888,pl,3715
1463,2722,goal,3715
1464,2829,appeal,3714
1465,1353,consequently,3713
1466,505,happening,3712
1467,2088,personally,3704
1468,6404,mobility,3697
1469,3294,banks,3695
1470,485,arms,3689
1471,3619,recognised,3676
1472,2375,greatest,3675
1473,606,ready,3675
1474,4407,customs,3669
1475,1701,starting,3666
1476,1060,granted,3664
1477,2777,portugal,3655
1478,258,followed,3655
1479,7728,minorities,3648
1480,5943,travel,3647
1481,2106,sides,3647
1482,708,oral,3643
1483,1381,northern,3640
1484,4817,advantage,3636
1485,4524,intend,3636
1486,6286,meetings,3623
1487,2843,evaluation,3619
1488,1948,interesting,3618
1489,1677,seeking,3616
1490,4321,tackle,3614
1491,965,vehicles,3608
1492,8571,substances,3608
1493,7544,defend,3604
1494,580,july,3598
1495,1758,land,3597
1496,11011,african,3595
1497,3472,shared,3594
1498,3603,judicial,3582
1499,619,appear,3580
1500,3206,covered,3579
1501,525,13,3578
1502,4370,danger,3574
1503,2251,bad,3571
1504,8416,assembly,3568
1505,3780,element,3562
1506,1854,recovery,3554
1507,678,amongst,3554
1508,2809,ability,3553
1509,481,todays,3552
1510,1235,carefully,3550
1511,1996,equally,3548
1512,2122,subsidies,3547
1513,439,comply,3539
1514,1075,safe,3537
1515,8907,poland,3534
1516,849,harmonisation,3531
1517,2863,van,3530
1518,2166,proposing,3526
1519,1604,sign,3525
1520,3374,reject,3521
1521,3772,designed,3521
1522,586,explain,3520
1523,1159,2001,3519
1524,2901,competence,3518
1525,3975,changed,3518
1526,2130,involve,3518
1527,2182,detailed,3517
1528,7836,export,3516
1529,4907,maritime,3516
1530,3785,criticism,3515
1531,3791,continues,3512
1532,6153,credit,3511
1533,4893,pollution,3509
1534,5564,suffering,3508
1535,3533,presence,3505
1536,1041,heart,3501
1537,1716,generally,3496
1538,3911,9,3496
1539,2296,thereby,3495
1540,3737,bilateral,3492
1541,2762,improvements,3490
1542,5190,heads,3482
1543,1290,serve,3479
1544,2765,taxation,3475
1545,890,structures,3473
1546,7478,minority,3473
1547,5796,range,3469
1548,22801,belarus,3462
1549,2170,hours,3455
1550,2086,emphasis,3452
1551,5273,target,3450
1552,1259,spent,3450
1553,5386,swedish,3445
1554,1139,causes,3443
1555,7271,voice,3443
1556,3914,binding,3438
1557,799,floor,3438
1558,44,series,3437
1559,653,delay,3435
1560,1229,sweden,3433
1561,1761,consistent,3433
1562,5790,consumption,3428
1563,1181,employees,3421
1564,1597,planning,3416
1565,3490,run,3404
1566,467,18,3398
1567,1994,late,3393
1568,2773,credibility,3392
1569,1783,expected,3391
1570,2397,limits,3378
1571,1529,lastly,3377
1572,1802,rapid,3374
1573,2759,politicians,3374
1574,4582,moving,3373
1575,1700,reasonable,3364
1576,1359,experts,3363
1577,7587,campaign,3356
1578,10463,languages,3355
1579,9035,conciliation,3353
1580,1360,regulatory,3351
1581,4201,april,3349
1582,1445,worth,3336
1583,2041,permanent,3335
1584,6027,bulgaria,3331
1585,3157,27,3326
1586,922,arrangements,3324
1587,2270,standard,3323
1588,2849,detail,3321
1589,1336,affect,3320
1590,2288,unless,3315
1591,6354,religious,3309
1592,1280,maximum,3308
1593,3,session,3306
1594,72756,barroso,3305
1595,6345,immigrants,3300
1596,1412,lower,3298
1597,1234,monitor,3293
1598,2826,initial,3289
1599,5097,compensation,3282
1600,1811,participate,3281
1601,4335,politics,3277
1602,4680,gave,3275
1603,7525,terrorist,3275
1604,3396,liberal,3273
1605,2853,factors,3273
1606,941,entry,3273
1607,680,whatever,3271
1608,4955,started,3271
1609,1975,domestic,3271
1610,5413,ultimately,3270
1611,2795,encouraging,3269
1612,2794,lies,3268
1613,8205,alliance,3265
1614,2941,works,3261
1615,2793,obligation,3257
1616,2383,greek,3256
1617,1518,40,3254
1618,7903,attacks,3245
1619,4674,source,3239
1620,3519,functioning,3238
1621,1612,easier,3237
1622,1534,contributions,3235
1623,3766,14,3235
1624,1355,obtain,3233
1625,4318,signal,3229
1626,2615,factor,3228
1627,2646,migration,3227
1628,554,speaker,3219
1629,456,grounds,3219
1630,4625,professional,3218
1631,3230,welfare,3217
1632,853,rail,3208
1633,1156,enter,3208
1634,1300,pm,3200
1635,3123,compliance,3200
1636,3424,voluntary,3192
1637,2686,appears,3180
1638,2556,apart,3180
1639,4387,crimes,3179
1640,1498,inform,3177
1641,1474,flexible,3176
1642,8978,roma,3171
1643,8612,conflicts,3171
1644,2695,temporary,3170
1645,182,fail,3168
1646,4776,inclusion,3157
1647,5696,delighted,3155
1648,3185,trading,3153
1649,3682,respected,3152
1650,2724,investments,3150
1651,446,opinions,3148
1652,3081,restrictions,3146
1653,3621,facilitate,3143
1654,2068,numerous,3139
1655,3476,imposed,3137
1656,1764,century,3136
1657,4510,continent,3133
1658,2466,appropriations,3120
1659,7182,transfer,3119
1660,6588,tobacco,3116
1661,4822,fighting,3114
1662,4022,chairman,3111
1663,1207,nonetheless,3111
1664,11134,labelling,3111
1665,5437,debt,3111
1666,4132,mission,3109
1667,2054,helping,3107
1668,7192,millions,3106
1669,3429,proposes,3106
1670,2462,construction,3103
1671,2140,operations,3097
1672,2141,capable,3096
1673,2007,spending,3091
1674,411,1998,3089
1675,10691,diseases,3087
1676,1242,worse,3085
1677,4034,guaranteed,3084
1678,947,endorse,3084
1679,6670,partner,3083
1680,5465,negotiating,3083
1681,2606,technological,3076
1682,6807,payment,3074
1683,1878,requirement,3071
1684,2929,forthcoming,3069
1685,10778,womens,3064
1686,2736,allowing,3064
1687,3744,tasks,3063
1688,3616,interested,3063
1689,2100,code,3063
1690,7784,cap,3055
1691,2087,placed,3055
1692,8223,copenhagen,3054
1693,4637,likely,3054
1694,4665,scheme,3051
1695,984,continued,3045
1696,1040,scale,3044
1697,4844,solve,3043
1698,380,month,3040
1699,2422,link,3039
1700,4099,citizen,3035
1701,2832,traditional,3034
1702,418,strasbourg,3032
1703,2608,individuals,3031
1704,1100,netherlands,3028
1705,1357,impose,3026
1706,4715,pt,3026
1707,3261,examples,3026
1708,7177,referendum,3023
1709,650,reflect,3021
1710,4553,modern,3017
1711,4353,resolved,3017
1712,2189,firm,3015
1713,1801,purposes,3015
1714,12465,czech,3005
1715,3683,safeguard,2989
1716,10312,acp,2989
1717,4188,separate,2989
1718,135,peaceful,2984
1719,2806,learn,2980
1720,1351,defined,2975
1721,46,disasters,2974
1722,3758,glad,2972
1723,17176,afghanistan,2971
1724,2380,effectiveness,2969
1725,4079,existence,2967
1726,1773,16,2962
1727,1813,distribution,2962
1728,6801,visa,2960
1729,1622,evening,2958
1730,117,letter,2957
1731,4019,remarks,2952
1732,1291,demonstrate,2950
1733,2654,demonstrated,2950
1734,2456,exists,2950
1735,3417,associated,2947
1736,2000,officials,2946
1737,6229,balkans,2942
1738,5625,nato,2941
1739,5532,100,2939
1740,3551,option,2939
1741,4421,corruption,2939
1742,2069,occasions,2938
1743,2192,operators,2936
1744,6337,ecu,2935
1745,3058,codecision,2926
1746,3205,strict,2926
1747,2888,statistics,2924
1748,4035,protected,2923
1749,4428,ii,2921
1750,2550,luxembourg,2916
1751,3136,primarily,2896
1752,4105,knows,2890
1753,10,17,2888
1754,4621,awareness,2887
1755,3455,attack,2883
1756,5094,tried,2881
1757,5610,space,2880
1758,2045,operate,2878
1759,1535,contained,2876
1760,2498,assure,2875
1761,3078,legitimate,2872
1762,1744,sport,2872
1763,2120,manage,2864
1764,2576,average,2864
1765,447,vicepresident,2861
1766,1567,base,2860
1767,6372,sexual,2854
1768,1155,concluded,2854
1769,2986,white,2853
1770,3020,justified,2848
1771,1788,truth,2848
1772,1349,amounts,2842
1773,370,portuguese,2841
1774,12471,baltic,2839
1775,12121,passengers,2837
1776,488,considering,2835
1777,6636,dignity,2830
1778,1310,1997,2830
1779,1844,suggest,2828
1780,581,approve,2826
1781,1525,speed,2825
1782,1390,realise,2825
1783,1252,cooperate,2824
1784,925,violations,2824
1785,1820,overcome,2823
1786,5040,emergency,2822
1787,2073,path,2819
1788,3583,penalty,2815
1789,1790,revision,2813
1790,3328,difference,2811
1791,3888,imports,2807
1792,4667,collective,2806
1793,1593,surely,2805
1794,3153,involves,2803
1795,4962,passed,2798
1796,5285,noted,2795
1797,4808,extended,2793
1798,2026,played,2792
1799,920,substance,2790
1800,3544,hands,2789
1801,3655,compared,2788
1802,341,examine,2788
1803,6274,pension,2787
1804,4861,allocated,2783
1805,1232,austria,2780
1806,3738,usa,2777
1807,1495,hence,2777
1808,2245,insurance,2769
1809,6098,chinese,2769
1810,2626,southern,2765
1811,3543,firmly,2765
1812,1556,undoubtedly,2765
1813,5690,farming,2764
1814,943,clause,2760
1815,5987,india,2752
1816,1640,industries,2751
1817,2904,loss,2749
1818,4187,treated,2747
1819,641,february,2741
1820,4255,operational,2740
1821,2614,decisive,2738
1822,1626,electronic,2737
1823,3577,got,2736
1824,6226,vulnerable,2736
1825,1933,excessive,2735
1826,3538,obstacles,2734
1827,2552,visit,2732
1828,2744,planned,2729
1829,3309,taxes,2728
1830,3979,universal,2724
1831,3576,lose,2724
1832,2577,offers,2721
1833,50,requested,2714
1834,7549,vision,2711
1835,372,dutch,2711
1836,3130,studies,2709
1837,3221,happens,2708
1838,3074,preventing,2707
1839,3982,property,2706
1840,4153,material,2706
1841,4116,pillar,2697
1842,473,somewhat,2697
1843,6374,ethnic,2693
1844,2303,mass,2690
1845,2411,preparing,2690
1846,1670,exclusion,2684
1847,4638,contact,2684
1848,1907,gone,2682
1849,657,proceed,2681
1850,1374,allows,2677
1851,1691,impression,2676
1852,3162,applying,2669
1853,2524,confirm,2666
1854,583,prepare,2664
1855,2840,prove,2659
1856,7600,abuse,2658
1857,4265,statute,2647
1858,5186,ngos,2647
1859,627,introducing,2643
1860,2061,youth,2641
1861,9281,quotas,2637
1862,2437,extension,2633
1863,5329,spoken,2633
1864,3795,fiscal,2629
1865,286,keeping,2629
1866,2160,highest,2628
1867,6534,accounts,2628
1868,2094,ongoing,2628
1869,257,constantly,2628
1870,3249,interinstitutional,2626
1871,5277,nice,2625
1872,1145,details,2621
1873,785,appreciate,2620
1874,5162,urgently,2614
1875,2449,expectations,2613
1876,4602,duties,2610
1877,1942,processes,2608
1878,160,relates,2608
1879,1514,spoke,2607
1880,2705,pursue,2607
1881,4011,stronger,2606
1882,2882,supervision,2605
1883,8600,patients,2603
1884,1366,latest,2602
1885,4495,places,2602
1886,2335,willing,2601
1887,4257,proceedings,2599
1888,9268,cars,2599
1889,1437,drawing,2599
1890,347,facts,2598
1891,5139,fishermen,2596
1892,792,record,2595
1893,7586,coordinated,2594
1894,3013,1996,2594
1895,6162,behaviour,2591
1896,464,occasion,2590
1897,5321,stocks,2590
1898,2015,latter,2589
1899,6853,courage,2589
1900,4989,fuel,2589
1901,1906,prosperity,2588
1902,2284,sensible,2582
1903,7407,gain,2582
1904,2158,convergence,2581
1905,2751,fulfil,2581
1906,2116,phase,2581
1907,1331,brief,2581
1908,3690,described,2578
1909,3119,top,2574
1910,2501,precise,2573
1911,2991,ec,2571
1912,4789,announced,2570
1913,2588,arguments,2570
1914,2756,wonder,2569
1915,1073,tool,2568
1916,915,welcomed,2568
1917,2012,strategies,2567
1918,1706,maintaining,2567
1919,6155,ombudsman,2567
1920,2265,historic,2565
1921,1261,briefly,2564
1922,4529,operating,2559
1923,5052,exploitation,2557
1924,1092,types,2551
1925,2386,strengthened,2549
1926,1302,amending,2546
1927,3218,barriers,2543
1928,4639,beings,2542
1929,557,prodi,2542
1930,6434,politically,2538
1931,4198,confirmed,2536
1932,2679,determined,2535
1933,610,represented,2535
1934,8758,ratification,2534
1935,1052,aviation,2530
1936,3628,intends,2524
1937,607,clarify,2520
1938,1685,fields,2519
1939,4070,normal,2513
1940,523,presidents,2511
1941,359,kept,2509
1942,5110,learning,2508
1943,2209,west,2505
1944,3507,sovereignty,2504
1945,3742,electricity,2499
1946,429,pass,2499
1947,1260,debating,2495
1948,5570,equipment,2494
1949,4775,largely,2494
1950,3170,largest,2484
1951,1258,realistic,2483
1952,1471,materials,2483
1953,3189,succeed,2482
1954,3620,published,2480
1955,1726,finding,2475
1956,3451,contracts,2473
1957,6829,leadership,2466
1958,2354,innovative,2465
1959,3337,function,2461
1960,647,believes,2460
1961,6639,brings,2455
1962,538,socialists,2447
1963,7036,israeli,2446
1964,2203,territorial,2442
1965,3372,asia,2439
1966,2477,undertaken,2438
1967,3147,seven,2436
1968,1292,urgency,2436
1969,3652,unfair,2435
1970,2016,urban,2434
1971,737,perfectly,2431
1972,5462,insist,2431
1973,1306,com,2428
1974,5422,answers,2428
1975,5846,significantly,2425
1976,2747,submit,2425
1977,2215,careful,2424
1978,5053,identity,2423
1979,2295,changing,2422
1980,2558,offered,2420
1981,6078,medical,2413
1982,4616,co2,2413
1983,6491,felt,2412
1984,6773,entitled,2408
1985,783,advance,2405
1986,951,accidents,2405
1987,7818,medicines,2403
1988,5073,waiting,2402
1989,2889,dependent,2400
1990,8154,condemn,2396
1991,1396,transition,2395
1992,6048,reconstruction,2391
1993,3689,determination,2390
1994,3665,suffer,2390
1995,3667,absence,2389
1996,3109,stable,2386
1997,12250,exports,2383
1998,8866,nl,2383
1999,92,television,2381
2000,2402,define,2377
2001,1564,restructuring,2373
2002,2803,someone,2373
2003,1080,proved,2366
2004,376,news,2364
2005,405,test,2362
2006,4312,difficulty,2359
2007,3611,coherent,2359
2008,7029,neighbours,2358
2009,3581,choose,2357
2010,5825,argument,2356
2011,234,man,2355
2012,2916,follows,2355
2013,1065,qualified,2354
2014,4171,acknowledge,2353
2015,3977,seeing,2351
2016,4912,vessels,2351
